Id,Label,timeset,eigencentrality,modularity_class,Degree
14879,"UNDA, E",,0.00078,0,3
14880,"SUBR, L",,0.000192,0,1
14881,"SHARINA, ME",,0.007267,0,9
14882,"KARACHENTSEVA, VE",,0.007693,0,11
14883,"SEIBERT, M",,0.000344,0,2
14884,"ARTYMOWICZ, P",,0.000344,0,2
14885,"MANDOLESI, R",,0.013735,0,12
14886,"HENRY, T",,0.000995,0,5
14887,"FRANZ, O",,0.000995,0,5
14888,"WASSERMAN, L",,0.000995,0,5
14889,"MOLENDI, SDGS",,0,0,0
14890,"VARADI, F",,0.000541,0,3
14891,"BERTELLO, L",,0.000541,0,3
14892,"HENNEY, CJ",,0.000541,0,3
14893,"SAJINA, A",,0.014853,0,12
14894,"KOLOTILOV, EA",,0.000871,0,3
14895,"IBRAGIMOV, MA",,0.000871,0,3
14896,"MCKINNON, WB",,0.000243,0,1
14897,"EKERS, J",,0.009257,0,9
14898,"BADIA, F",,0.009257,0,9
14899,"HIGDON, J",,0.010807,0,12
14900,"GASTAUD, GBR",,0.000382,0,1
14901,"PULS, J",,0.002414,0,8
14902,"LENNON, DJ",,0.002276,0,7
14903,"NAJARRO, E",,0.002276,0,7
14904,"HERRERO, A",,0.003623,0,14
14905,"PANCHENKO, I",,0,0,0
14906,"CLAESKENS, JF",,0.000376,0,2
14907,"POSPIESZALSKASURDEJ, A",,0.000525,0,3
14908,"DETAL, A",,0.000525,0,3
14909,"LIVNE, E",,0,0,0
14910,"RAKOWSKI, CE",,0.00107,0,3
14911,"NENKOVA, M",,0.000865,0,2
14912,"STEPHEN, JB",,0.009994,0,5
14913,"GONZALEZSERRANO, SFSJI",,0,0,0
14914,"GOU, LJ",,0.000519,0,3
14915,"CARETTA, CA",,0.000919,0,2
14916,"NEWCOMB, MG",,0.003577,0,9
14917,"ALVAREZ, DL",,0.003577,0,9
14918,"CANTALUPO, CM",,0.003577,0,9
14919,"MORGAN, D",,0.003577,0,9
14920,"MILLER, KW",,0.003577,0,9
14921,"PERNIC, D",,0.003577,0,9
14922,"THOMA, M",,0.003577,0,9
14923,"PINTO, P",,0.000986,0,2
14924,"JAYARAJAN, AP",,0.000522,0,3
14925,"RAJAMOHON, R",,0.000861,0,5
14926,"RAO, PV",,0.000861,0,5
14927,"SUNDER, GS",,0.000861,0,5
14928,"SWAMINATHAN, R",,0.000861,0,5
14929,"LOKANADHAM, B",,0.000861,0,5
14930,"MORAN, CKJ",,0.003935,0,8
14931,"CHAVARRIA, C",,0.006963,0,10
14932,"KNEER, R",,0.006963,0,10
14933,"SOLANO, E",,0.002661,0,4
14934,"BARBERO, J",,0.003056,0,6
14935,"TALAVERA, A",,0.003056,0,6
14936,"STENHOLM, B",,0.000742,0,4
14937,"PODARIU, S",,0.000543,0,1
14938,"DOUVION, T",,0.0012,0,2
14939,"KARINO, S",,0.003484,0,2
14940,"ZACKRISSON, E",,0.000769,0,3
14941,"SINNIS, C",,0.047282,0,39
14942,"GORKAVYI, N",,0.000474,0,3
14943,"OZERNOY, L",,0.000474,0,3
14944,"MATHER, J",,0.000474,0,3
14945,"UGLESICH, R",,0.002848,0,7
14946,"WESSOLOWSKI, U",,0.004275,0,4
14947,"GAO, W",,0.001452,0,4
14948,"ZHANG, Z",,0.001452,0,4
14949,"MARTOCCHIA, A",,0.000335,0,2
14950,"ROMATRE, GMU",,0.000335,0,2
14951,"MAIA, JMF",,0.000171,0,1
14952,"OBATA, T",,0.000356,0,2
14953,"MARTINS, PJ",,0.000186,0,1
14954,"SALVINO, M",,0.001577,0,3
14955,"WINSTANLEY, E",,0.000165,0,1
14956,"ELZE, H",,0.000859,0,4
14957,"BUCKLEY, K",,0.000298,0,2
14958,"FUGLEBERG, T",,0.000298,0,2
14959,"ALFORD, M",,0.000295,0,2
14960,"BERGES, J",,0.000295,0,2
14961,"BUSZA, W",,0.000456,0,3
14962,"JAFFE, RL",,0.000456,0,3
14963,"SANDWEISS, J",,0.000456,0,3
14964,"CONSOLI, M",,0.000135,0,1
14965,"SIRINGO, F",,0.000135,0,1
14966,"SOLA, J",,0.000186,0,1
14967,"CAI, MJ",,0.000169,0,1
14968,"MATSUZAKI, M",,0,0,0
14969,"QUERCI, FR",,0.000135,0,1
14970,"QUERCI, M",,0.000135,0,1
14971,"XILOURIS, K",,0.003841,0,4
14972,"VAZQUEZ, A",,0.003841,0,4
14973,"INAM, SC",,0.000317,0,1
14974,"DIAZ, R",,0.002058,0,5
14975,"CARRANZA, G",,0.002058,0,5
14976,"EDMONDS, P",,0.003758,0,3
14977,"BUTLER, D",,0.002311,0,6
14978,"KALASHEV, OE",,0.000327,0,2
14979,"KAUFMANN, R",,0.000147,0,1
14980,"GAZOL, A",,0.001014,0,5
14981,"ROTHBERG, B",,0.001516,0,3
14982,"HALL, MJ",,0.001336,0,3
14983,"SAWICKI, IL",,0.001336,0,3
14984,"KERR, T",,0.01112,0,7
14985,"CONN, BC",,0.001198,0,2
14986,"HENG, IS",,0.050596,0,50
14987,"OTOOLE, SJ",,0.000933,0,3
14988,"TEIXEIRA, TC",,0.000933,0,3
14989,"JACOB, AP",,0.001225,0,3
14990,"SCHOLZ, M",,0.007723,0,27
14991,"KAWAGUCHI, K",,0.000336,0,2
14992,"RIDGWAY, ST",,0.000336,0,2
14993,"VIARD, E",,0.001042,0,4
14994,"DELPLANCKE, F",,0.001042,0,4
14995,"SARRUBBI, T",,0.00144,0,3
14996,"BILLINGTON, I",,0.000571,0,2
14997,"PARFENOV, CV",,0.000387,0,2
14998,"LEWIS, MJ",,0.000751,0,2
14999,"BLUHM, H",,0.001328,0,4
15000,"MARGGRAF, O",,0.001328,0,4
15001,"BLAYLOCK, M",,0.001418,0,3
15002,"CORRADI, RML",,0.000928,0,3
15003,"PERINOTTO, AMM",,0.000928,0,3
15004,"SETO, O",,0.000452,0,2
15005,"KODAMA, H",,0.000452,0,2
15006,"TERADA, H",,0.019061,0,34
15007,"BAMBA, A",,0.002544,0,5
15008,"HERNANDEZMONTEAGUDO, C",,0.000633,0,3
15009,"AHN, E",,0.001033,0,3
15010,"MEDINATANCO, G",,0.001033,0,3
15011,"WARDZINSKI, G",,0.000831,0,1
15012,"G, D",,0.000157,0,1
15013,"PFAHL, ED",,0.000503,0,2
15014,"JOO, J",,0.001211,0,6
15015,"SOHN, Y",,0.001059,0,5
15016,"WALKER, A",,0.001211,0,6
15017,"NAKASHIMA, J",,0.000661,0,4
15018,"SADAKANE, K",,0.000661,0,4
15019,"NAKADA, Y",,0.000661,0,4
15020,"LANE, WM",,0.001642,0,2
15021,"ABUZAYYAD, T",,0.069344,0,47
15022,"BELOV, K",,0.069344,0,47
15023,"BIRD, DJ",,0.069344,0,47
15024,"BOYER, J",,0.069344,0,47
15025,"CHEN, GF",,0.069344,0,47
15026,"GIBBS, KG",,0.069344,0,47
15027,"HO, Y",,0.069344,0,47
15028,"HUANG, A",,0.069344,0,47
15029,"JUI, CC",,0.069344,0,47
15030,"KIDD, MJ",,0.069344,0,47
15031,"KNAPP, BC",,0.069344,0,47
15032,"MANNEL, EJ",,0.069344,0,47
15033,"MATTHEWS, JN",,0.069344,0,47
15034,"NITZ, DF",,0.069344,0,47
15035,"TANG, JKK",,0.069344,0,47
15036,"WIENCKE, LR",,0.069344,0,47
15037,"WILKINSON, CR",,0.069344,0,47
15038,"ZHANG, XZ",,0.069344,0,47
15039,"GRILLMAIR, LLSCJ",,0.005777,0,4
15040,"ALOY, M",,0.00117,0,4
15041,"AMATO, E",,0.002487,0,4
15042,"WOLTJER, L",,0.002487,0,4
15043,"OTSUKI, K",,0.001458,0,7
15044,"TAGOSHI, H",,0.000757,0,3
15045,"RAEDLER, KH",,0.000205,0,1
15046,"STODOLSKY, L",,0,0,0
15047,"MOORE, A",,0.001367,0,3
15048,"TILLEMAN, T",,0.001367,0,3
15049,"ZOJCHESKI, G",,0.003672,0,2
15050,"CERF, C",,0.000247,0,1
15051,"KUEMMEL, MW",,0.001017,0,1
15052,"LEWIS, A",,0.000457,0,2
15053,"ARGAST, D",,0.001744,0,3
15054,"SAMLAND, M",,0.001744,0,3
15055,"DULLIGHAN, A",,0.001144,0,4
15056,"BONANOS, A",,0.001144,0,4
15057,"CNPQOBSERVATORIO, LDCA",,0.000796,0,2
15058,"BUSHOUSE, HA",,0.002076,0,4
15059,"KENNICUTT, WLFRC",,0.016061,0,5
15060,"WHITING, MT",,0.001437,0,2
15061,"BARTUNOV, O",,0.013824,0,4
15062,"MACCIO, A",,0.000444,0,2
15063,"SAFONOVA, MV",,0.000154,0,1
15064,"NICE, D",,0.000421,0,2
15065,"THORSETT, S",,0.000421,0,2
15066,"LITTLEFAIR, SP",,0.001876,0,5
15067,"GAY, P",,0.000481,0,1
15068,"EDWARDS, RT",,0,0,0
15069,"SOMER, A",,0,0,0
15070,"MACCARONE, T",,0.001669,0,3
15071,"SCHWARZ, D",,0.00023,0,1
15072,"CASASSUS, S",,0.001092,0,5
15073,"ROCHE, PF",,0.000503,0,2
15074,"LILLY, DCS",,0,0,0
15075,"FREIRE, P",,0.002937,0,4
15076,"BARRETT, RK",,0.000135,0,1
15077,"CLARKSON, CA",,0.000135,0,1
15078,"WOOD, KS",,0.01413,0,23
15079,"FRITZ, G",,0.01413,0,23
15080,"KOWALSKI, M",,0.01413,0,23
15081,"LOVELLETTE, MN",,0.01413,0,23
15082,"WOLFF, MT",,0.01413,0,23
15083,"REILLY, K",,0.01413,0,23
15084,"PARKINSON, PS",,0.01413,0,23
15085,"MICHELSON, P",,0.01413,0,23
15086,"BEALL, J",,0.01413,0,23
15087,"LIU, JF",,0.001639,0,7
15088,"HAN, BZJL",,0.000624,0,3
15089,"HEARTY, T",,0.002562,0,6
15090,"FERNANDEZ, M",,0.004749,0,13
15091,"HAMBARYAN, V",,0.002913,0,7
15092,"TOMIMURA, N",,0.000289,0,2
15093,"CAMPOS, MD",,0.000419,0,3
15094,"NOGALES, JA",,0.000289,0,2
15095,"DURDA, DD",,0.000243,0,1
15096,"AKYLAS, A",,0.000991,0,2
15097,"FOUCHET, T",,0.001631,0,6
15098,"LELLOUCH, E",,0.001631,0,6
15099,"BUDINI, G",,0.048406,0,20
15100,"COCCO, V",,0.048406,0,20
15101,"LABANTI, C",,0.048406,0,20
15102,"LONGO, F",,0.048406,0,20
15103,"MORELLI, E",,0.048406,0,20
15104,"PEROTTI, F",,0.048406,0,20
15105,"PREST, M",,0.048406,0,20
15106,"SOLI, L",,0.048406,0,20
15107,"VALLAZZA, E",,0.048406,0,20
15108,"BEZARD, B",,0.001631,0,6
15109,"ENCRENAZ, T",,0.001631,0,6
15110,"DROSSART, P",,0.001631,0,6
15111,"RAMACHERS, Y",,0,0,0
15112,"NEDIALKOV, P",,0.000135,0,1
15113,"VELTCHEV, T",,0.000135,0,1
15114,"GWINN, C",,0.001105,0,4
15115,"MCCULLOCH, P",,0.00644,0,16
15116,"MOFFET, D",,0.001105,0,4
15117,"FUER, SMVM",,0.000314,0,1
15118,"STAIRS, I",,0.015184,0,17
15119,"LEEBER, DM",,0.000413,0,2
15120,"TOMIMURA, NA",,0.000147,0,1
15121,"ZHANG, CM",,0,0,0
15122,"VERKHODANOV, VO",,0.000847,0,3
15123,"BERSTEIN, G",,0.005733,0,8
15124,"N, ELM",,0.00648,0,4
15125,"WIZINOWICH, PL",,0.00648,0,4
15126,"ALAM, SMK",,0.002232,0,1
15127,"MACHIDA, M",,0.001184,0,5
15128,"CROCKER, RM",,0.000451,0,2
15129,"PARODI, BR",,0.003165,0,4
15130,"TAYLOR, ABPGB",,0,0,0
15131,"RODRIGUEZGIL, P",,0.001145,0,3
15132,"MARTINEZPAIS, IG",,0.001145,0,3
15133,"PANUZZO, P",,0.004888,0,6
15134,"WU, XJ",,0.001078,0,4
15135,"KAPUSTA, J",,0,0,0
15136,"GREENHOUSE, MA",,0.009893,0,18
15137,"BRADFORD, CM",,0.009893,0,18
15138,"BRAUHER, JR",,0.009893,0,18
15139,"MELNICK, G",,0.009893,0,18
15140,"HARVEY, V",,0.009893,0,18
15141,"SUTER, JP",,0.009893,0,18
15142,"STRELNITSKI, V",,0.009893,0,18
15143,"PENNY, A",,0.001641,0,3
15144,"JAMES, D",,0.001641,0,3
15145,"MORRIS, D",,0.008387,0,17
15146,"MCKAY, N",,0.004671,0,12
15147,"SHEPPARD, D",,0.004671,0,12
15148,"KONG, X",,0.005022,0,4
15149,"ROSSI, P",,0.001655,0,5
15150,"SACCHI, A",,0.000728,0,2
15151,"SIGURDSON, K",,0.001023,0,1
15152,"MATSUBARA, BSKY",,0.108657,0,26
15153,"FABRICANT, DG",,0.008258,0,4
15154,"DIOLAITI, E",,0.001517,0,7
15155,"BENDINELLI, O",,0.001517,0,7
15156,"BONACCINI, D",,0.001517,0,7
15157,"CLOSE, L",,0.001047,0,5
15158,"CURRIE, D",,0.001047,0,5
15159,"WATKINS, NW",,0.001299,0,5
15160,"ROWLANDS, G",,0.000803,0,2
15161,"HOUDASHELT, M",,0.001512,0,3
15162,"SCHOLBERG, K",,0,0,0
15163,"GEBHARDT, CKK",,0,0,0
15164,"LANZ, TM",,0.004515,0,6
15165,"LAMBERT, H",,0.000147,0,1
15166,"RICKETT, B",,0.000419,0,3
15167,"COLES, B",,0.000289,0,2
15168,"MARKKANEN, J",,0.000289,0,2
15169,"ROBERTSON, BE",,0.001332,0,3
15170,"TSUBOI, Y",,0.001473,0,4
15171,"GROSSO, N",,0.001473,0,4
15172,"JEONG, J",,0.000509,0,2
15173,"PONMAN, TP",,0.011499,0,19
15174,"BAUTZ, M",,0.013307,0,22
15175,"CAMERON, RA",,0.011499,0,19
15176,"VIRANI, SN",,0.012086,0,22
15177,"VRTILEK, J",,0.019594,0,33
15178,"WING, RF",,0.001396,0,3
15179,"LECAR, M",,0.000429,0,1
15180,"FREIRE, PC",,0.002937,0,4
15181,"VAINSHTEIN, SI",,0.000907,0,5
15182,"BOND, I",,0.100993,0,33
15183,"BUDDING, E",,0.100993,0,33
15184,"DANIEL, A",,0.100993,0,33
15185,"DOBCSANYI, P",,0.100993,0,33
15186,"FUJII, H",,0.100993,0,33
15187,"FUJII, Z",,0.100993,0,33
15188,"HEARNSHAW, J",,0.100993,0,33
15189,"KASAHARA, K",,0.100993,0,33
15190,"KILMARTIN, P",,0.100993,0,33
15191,"LAURENCE, S",,0.100993,0,33
15192,"NANKIVELL, G",,0.100993,0,33
15193,"RATTENBURY, N",,0.100993,0,33
15194,"RUMSEY, N",,0.100993,0,33
15195,"SULLIVAN, D",,0.100993,0,33
15196,"TSAI, C",,0.100993,0,33
15197,"ABRASSART, A",,0.001792,0,6
15198,"MERMILLIOD, J",,0.000494,0,1
15199,"FRANZETTI, P",,0.003741,0,7
15200,"COBLE, KA",,0,0,0
15201,"PADMANABHAN, N",,0.001196,0,2
15202,"HYUNG, S",,0.000219,0,1
15203,"RAYNER, D",,0.004403,0,4
15204,"ASGEKAR, A",,0.000236,0,1
15205,"COLPI, SZM",,0.005995,0,2
15206,"MORONI, PGP",,0.001663,0,5
15207,"MANNING, C",,0.004201,0,3
15208,"DEGASPERIS, G",,0.034322,0,33
15209,"TROIA, GD",,0.038154,0,39
15210,"FARESE, P",,0.035036,0,34
15211,"GIACOMETTI, M",,0.037577,0,38
15212,"IACOANGELI, A",,0.037439,0,38
15213,"MIGLIO, L",,0.038154,0,39
15214,"MONTROY, T",,0.037439,0,38
15215,"PIACENTINI, F",,0.038154,0,39
15216,"SCARAMUZZI, F",,0.037439,0,38
15217,"BRUXELLES, NMVLD",,0.000495,0,2
15218,"BESKIN, G",,0.000542,0,2
15219,"BARNSTEDT, MGJ",,0.001482,0,5
15220,"ARTUSA, R",,0.02648,0,27
15221,"FARESE, PC",,0.02648,0,27
15222,"GIACOMMETTI, M",,0.024834,0,25
15223,"MASON, PV",,0.02648,0,27
15224,"BARTEL, N",,0.000966,0,2
15225,"CAPELATO, H",,0.001764,0,4
15226,"UMETSU, K",,0.000713,0,1
15227,"BRUSCOLI, M",,0.001186,0,3
15228,"HONY, S",,0.003651,0,8
15229,"ZAAL, PA",,0.003651,0,8
15230,"MARLBOROUGH, JM",,0.003651,0,8
15231,"MILLAR, CE",,0.003651,0,8
15232,"CASSE, F",,0.000135,0,1
15233,"REEVES, JN",,0.00427,0,7
15234,"POUNDS, K",,0.00427,0,7
15235,"CAMILO, FM",,0.00547,0,9
15236,"WHITEHOUSE, SB",,0.000147,0,1
15237,"DAVIS, R",,0.001768,0,1
15238,"BECKWITH, ANMRMSVW",,0,0,0
15239,"PEACOCK, T",,0.050865,0,21
15240,"COURVOISIER, T",,0.050865,0,21
15241,"MALAGUTI, P",,0.050865,0,21
15242,"SCHMITT, J",,0.050865,0,21
15243,"APPS, SSVGWMRPBK",,0,0,0
15244,"YUAN, Y",,0.00287,0,7
15245,"STOUTBATALHA, NM",,0.000283,0,2
15246,"BATALHA, CC",,0.000283,0,2
15247,"BASRI, GS",,0.000283,0,2
15248,"TOSAKI, T",,0.000751,0,3
15249,"KUNO, N",,0.000751,0,3
15250,"MINITTI, D",,0.002871,0,3
15251,"MILLS, A",,0.000441,0,2
15252,"BRIDGMAN, T",,0.003551,0,3
15253,"SHAKURA, N",,0.006371,0,10
15254,"RISSE, P",,0.006371,0,10
15255,"SCHWARZ, U",,0.009825,0,7
15256,"VOSS, HU",,0.009825,0,7
15257,"WARDINSKI, I",,0.009825,0,7
15258,"KURTHS, J",,0.009825,0,7
15259,"FOLLANA, E",,0.000135,0,1
15260,"ISHAK, M",,0.000629,0,4
15261,"MOURRA, J",,0.000629,0,4
15262,"STERN, J",,0.000629,0,4
15263,"TAKAHASHI, R",,0.003743,0,13
15264,"FIZIEV, PP",,0,0,0
15265,"VOLKOV, G",,0.0008,0,3
15266,"ARMINJON, M",,0,0,0
15267,"HOOGEN, RJVD",,0.000163,0,1
15268,"CHAICHIAN, M",,0.000617,0,4
15269,"MASOOD, SS",,0.000617,0,4
15270,"MONTONEN, C",,0.000617,0,4
15271,"MARTINEZ, AP",,0.000617,0,4
15272,"ROJAS, HP",,0.000617,0,4
15273,"SMIRNOV, A",,0.00193,0,2
15274,"WATARI, T",,0.000379,0,2
15275,"BRANCO, GC",,0.000324,0,2
15276,"REBELO, MN",,0.000324,0,2
15277,"SRIVASTAVA, AM",,0.000295,0,2
15278,"KHAKSHOURNIA, S",,0.000172,0,1
15279,"RUPAK, G",,0,0,0
15280,"VARGA, K",,0,0,0
15281,"YAFFE, LG",,0.000141,0,1
15282,"HOWELL, JH",,0.001464,0,2
15283,"TAN, A",,0.001464,0,2
15284,"DUNNE, BC",,0.001154,0,2
15285,"KAWANA, Y",,0.000482,0,3
15286,"HOLDER, G",,0.002211,0,5
15287,"P, A",,0.001698,0,4
15288,"MISIRIOTIS, A",,0.00054,0,3
15289,"SANWAL, D",,0.002402,0,4
15290,"ISERN, CAJ",,0,0,0
15291,"SABBADIN, F",,0.007033,0,4
15292,"GVARAMADZE, VV",,0,0,0
15293,"NUCCIARELLI, G",,0.068987,0,19
15294,"SIMONE, MD",,0.000362,0,2
15295,"VOURLIDAS, A",,0.000486,0,3
15296,"BAKER, GA",,0,0,0
15297,"BANIA, TM",,0.000718,0,4
15298,"LANE, AP",,0.000718,0,4
15299,"RUMITZ, M",,0.000718,0,4
15300,"MCCAULEY, TP",,0.000712,0,4
15301,"REUCROFT, S",,0.001489,0,9
15302,"CHAVANIS, P",,0,0,0
15303,"KUCINSKAS, A",,0.00102,0,3
15304,"HARDCASTLE, LWLMJ",,0,0,0
15305,"ZICKGRAF, F",,0,0,0
15306,"PEREZGONZALEZ, PG",,0.000767,0,3
15307,"SABBEY, CN",,0.01631,0,9
15308,"GARCIA, CE",,0.01631,0,9
15309,"RENGSTORF, AW",,0.01631,0,9
15310,"WARREN, GD",,0,0,0
15311,"ZHARYKOV, S",,0.014501,0,5
15312,"CAPPI, L",,0.019274,0,6
15313,"GOKHALE, M",,0.00074,0,4
15314,"MINNICH, R",,0.00074,0,4
15315,"MARKS, A",,0.00074,0,4
15316,"DEGOOD, J",,0.00074,0,4
15317,"MILLER, KA",,0.000282,0,1
15318,"CHATTERJEE, P",,0.001862,0,2
15319,"RITZ, S",,0.00289,0,4
15320,"ARRIGHI, H",,0.003093,0,8
15321,"DIGEL, S",,0.003714,0,11
15322,"ENGOVATOV, D",,0.003093,0,8
15323,"SILVIS, J",,0.003093,0,8
15324,"WELLS, J",,0.001633,0,2
15325,"VIVAS, AK",,0.002939,0,4
15326,"COLLABORATION, TQ",,0.002939,0,4
15327,"CORBIN, MR",,0.002296,0,5
15328,"ONEIL, E",,0.002296,0,5
15329,"EDWARDS, L",,0.001018,0,1
15330,"NAVE, C",,0.000494,0,2
15331,"TERASAWA, M",,0.000749,0,4
15332,"LACHAUME, R",,0.000466,0,2
15333,"PESTALOZZI, MR",,0.000657,0,3
15334,"BENZ, AO",,0.001048,0,6
15335,"CHRISTENSEN, J",,0.028028,0,20
15336,"DASHEVSKY, I",,0.028028,0,20
15337,"GONNELLA, AM",,0.028028,0,20
15338,"GONZALEZLOPEZLIRA, RA",,0.028028,0,20
15339,"SMITH, TE",,0.028028,0,20
15340,"TIENGO, A",,0.007466,0,3
15341,"CUNNINGHAM, SJ",,0.017575,0,9
15342,"OCONNELL, RD",,0.003954,0,4
15343,"KUJAT, J",,0.000311,0,1
15344,"SMARTT, SJ",,0.013795,0,13
15345,"NAG, N",,0.000168,0,1
15346,"TAYLOR, AB",,0.000161,0,1
15347,"CHUDAKOV, AE",,0.000443,0,3
15348,"PETKOV, VB",,0.000443,0,3
15349,"PODDUBNY, VY",,0.000443,0,3
15350,"VOEVODSKY, AV",,0.000443,0,3
15351,"JOERGENS, V",,0.003645,0,6
15352,"BAERNBANTNER, O",,0.00073,0,4
15353,"FIEDLER, H",,0.00073,0,4
15354,"MOERTSELL, E",,0.00235,0,3
15355,"SARMA, AP",,0.000699,0,3
15356,"CHATZICHRISTOU, ET",,0,0,0
15357,"VILLAMARIZ, MR",,0.000434,0,2
15358,"GOTTBRATH, C",,0.000711,0,4
15359,"BAILIN, J",,0.000711,0,4
15360,"MEAKIN, C",,0.002522,0,10
15361,"CHARFMAN, JJ",,0.000711,0,4
15362,"HIGDON, JC",,0.002758,0,4
15363,"LEVY, A",,0.005876,0,12
15364,"AUCHERE, F",,0.000283,0,2
15365,"DEFOREST, CE",,0.000283,0,2
15366,"ARTZNER, G",,0.000283,0,2
15367,"FREEDMAN, DL",,0.000471,0,1
15368,"UCHIDA, K",,0.001731,0,6
15369,"BRUYN, JDAGD",,0,0,0
15370,"LOOMIS, K",,0.007055,0,6
15371,"MCMILLAN, R",,0.007055,0,6
15372,"REST, A",,0.007055,0,6
15373,"HECK, D",,0.009088,0,4
15374,"KIM, YS",,0.009127,0,11
15375,"PANCINO, E",,0.011238,0,15
15376,"NORTH, RC",,0.003419,0,5
15377,"KLEBESADEL, R",,0.02819,0,13
15378,"TERRELL, J",,0.02819,0,13
15379,"BARAT, C",,0.03087,0,17
15380,"VOLP, AW",,0.002336,0,3
15381,"SZAPUDI, SCI",,0.000719,0,1
15382,"JENKINS, ISSCA",,0,0,0
15383,"MATSUMOTO, K",,0.014001,0,20
15384,"TEAM, I",,0.004534,0,3
15385,"TEAM, M",,0.004534,0,3
15386,"INNANEN, K",,0.000304,0,2
15387,"MIKKOLA, S",,0.000304,0,2
15388,"ZHAO, HS",,0.00083,0,2
15389,"IKEDA, M",,0.004276,0,16
15390,"MAEZAWA, H",,0.004276,0,16
15391,"ITO, T",,0.004276,0,16
15392,"SAITO, G",,0.004276,0,16
15393,"SEKIMOTO, Y",,0.004276,0,16
15394,"ARIKAWA, Y",,0.004276,0,16
15395,"ASO, Y",,0.004276,0,16
15396,"NOGUCHI, T",,0.004276,0,16
15397,"SHI, S",,0.004276,0,16
15398,"MIYAZAWA, K",,0.004276,0,16
15399,"FUJIWARA, H",,0.005404,0,22
15400,"OHISHI, M",,0.004276,0,16
15401,"INATANI, J",,0.004276,0,16
15402,"GOAD, M",,0.014848,0,12
15403,"CHEN, YQ",,0.000809,0,5
15404,"SCHUSTER, WJ",,0.000511,0,3
15405,"ZHAO, G",,0.000809,0,5
15406,"SPLAVER, EM",,0.003818,0,4
15407,"CHOU, LL",,0.00459,0,2
15408,"BRAMEL, DA",,0.00123,0,2
15409,"POPE, AC",,0.00123,0,2
15410,"TSCHOEKE, D",,0.00021,0,1
15411,"HUGHES, J",,0.00015,0,1
15412,"HABIG, A",,0.000389,0,1
15413,"LETAWSKY, M",,0.002989,0,2
15414,"KIM, RSJ",,0.006073,0,7
15415,"SCHLEGEL, MSVD",,0.006073,0,7
15416,"MAO, G",,0.00051,0,3
15417,"CHIBA, S",,0.00051,0,3
15418,"MOREL, C",,0.000759,0,3
15419,"PEELE, RHDCAG",,0,0,0
15420,"ARAYAGOCHEZ, RA",,0,0,0
15421,"DARLING, J",,0.000533,0,1
15422,"FOLKNER, WM",,0.000661,0,2
15423,"BLACKWOOD, GH",,0.000661,0,2
15424,"VERKHODANOVA, NV",,0.002907,0,8
15425,"FRIEDMAN, A",,0.012076,0,10
15426,"HALDERSON, E",,0.012076,0,10
15427,"KING, JY",,0.012076,0,10
15428,"PAPENKOVA, M",,0.012076,0,10
15429,"SHEFLER, T",,0.012076,0,10
15430,"BRUNTHALER, A",,0.00256,0,4
15431,"ZHANG, HW",,0.000666,0,4
15432,"BENONI, T",,0.000666,0,4
15433,"HOFMANN, S",,0.000167,0,1
15434,"KERSCHER, TBM",,0.000152,0,1
15435,"PAPPA, A",,0.001049,0,2
15436,"MATHLIN, GP",,0.000706,0,3
15437,"CHURCHES, DK",,0.000706,0,3
15438,"EDMUNDS, MG",,0.004889,0,8
15439,"BESKIN, ASGM",,0.000274,0,1
15440,"PALOMBA, C",,0,0,0
15441,"ZHELENKOVA, OP",,0.002867,0,10
15442,"CASSINELLI, J",,0.000508,0,3
15443,"BJORKMAN, J",,0.000508,0,3
15444,"LAMERS, H",,0.000508,0,3
15445,"WEINBERG, N",,0.002264,0,2
15446,"DWARKADAS, V",,0.00304,0,6
15447,"NIKOLIC, H",,0.000313,0,2
15448,"KUNSZT, P",,0.003652,0,4
15449,"THAKAR, A",,0.003652,0,4
15450,"SLUTZ, D",,0.003652,0,4
15451,"BABICHEV, E",,0.000135,0,1
15452,"DOKUCHAEV, V",,0.000135,0,1
15453,"MUENCH, AA",,0.000343,0,2
15454,"ZAGURY, F",,0.018296,0,28
15455,"PETRIS, MD",,0.018296,0,28
15456,"CRUSSAIRE, JP",,0.018296,0,28
15457,"DAMBIER, G",,0.018296,0,28
15458,"JEGOUDEZ, G",,0.018296,0,28
15459,"LEBLANC, J",,0.018296,0,28
15460,"LEPELTIER, JP",,0.018296,0,28
15461,"LERICHE, B",,0.018296,0,28
15462,"MAINELLA, G",,0.018296,0,28
15463,"NARBONNE, J",,0.018296,0,28
15464,"PONS, R",,0.018296,0,28
15465,"PUJOL, S",,0.018296,0,28
15466,"RECOUVREUR, G",,0.018296,0,28
15467,"SOGLASNOVA, V",,0.018296,0,28
15468,"VOZZI, B",,0.018296,0,28
15469,"DUTRA, CM",,0.00033,0,1
15470,"KAUFER, A",,0.002108,0,11
15471,"WOLF, B",,0.000867,0,5
15472,"STAHL, O",,0.000867,0,5
15473,"LOPES, DF",,0.000867,0,5
15474,"ARAUJO, FXD",,0.000867,0,5
15475,"GIZIS, J",,0.005549,0,3
15476,"HUTCHINGS, J",,0.009565,0,11
15477,"JOSEPH, C",,0.009565,0,11
15478,"HAILEY, C",,0.024016,0,14
15479,"SKINNER, G",,0.024016,0,14
15480,"WOOSLEY, S",,0.024016,0,14
15481,"DRIMMEL, R",,0.000459,0,2
